EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4382.56,4510.26,3908.21,4664.10,4357.44,4078.46,4381.54,4184.10,4855.90,4411.79,4457.95,4718.46,4389.74,4583.59
4392.82,4515.38,3910.26,4664.10,4360.00,4084.10,4386.67,4195.90,4861.54,4431.28,4466.67,4728.21,4388.72,4585.13
4397.95,4522.05,3919.49,4669.23,4371.79,4083.08,4383.08,4203.59,4872.82,4433.85,4474.36,4734.87,4398.46,4593.33
4398.46,4523.59,3931.28,4672.82,4375.90,4086.67,4393.33,4211.28,4881.54,4435.38,4481.54,4741.54,4408.21,4603.08
4404.62,4523.08,3940.51,4677.95,4366.67,4092.82,4396.92,4221.54,4894.87,4447.69,4492.82,4751.79,4418.46,4614.36
4407.69,4528.21,3941.03,4681.54,4370.26,4090.26,4383.59,4222.56,4902.05,4444.62,4496.41,4751.79,4428.21,4618.97
4408.21,4536.92,3938.97,4678.97,4384.62,4088.72,4377.44,4215.90,4894.36,4427.18,4491.28,4743.08,4424.10,4612.31
4413.33,4541.03,3944.10,4680.51,4382.56,4093.33,4376.41,4207.69,4889.23,4432.82,4487.18,4744.10,4412.31,4610.77
4418.97,4542.05,3956.92,4688.21,4376.92,4086.67,4366.67,4200.51,4890.77,4446.67,4491.79,4752.31,4414.36,4620.51
4418.46,4540.00,3964.62,4686.67,4385.13,4076.41,4362.05,4188.21,4881.54,4438.97,4491.28,4751.28,4419.49,4622.05
4407.69,4528.72,3954.36,4673.33,4377.44,4075.38,4368.72,4163.08,4864.10,4429.23,4472.82,4736.92,4400.00,4604.10
4393.33,4512.82,3941.03,4666.15,4357.44,4074.87,4376.41,4148.72,4854.87,4417.44,4456.41,4722.56,4376.41,4587.18
4384.62,4504.62,3940.51,4664.10,4360.00,4075.38,4386.15,4162.05,4853.85,4386.15,4457.95,4723.08,4370.26,4582.56
4380.00,4501.54,3941.54,4654.36,4376.41,4085.13,4398.46,4183.08,4863.08,4393.85,4462.05,4726.15,4367.18,4578.46
4380.00,4504.10,3943.08,4654.87,4383.08,4090.26,4401.03,4201.03,4878.97,4445.13,4464.10,4726.15,4367.69,4576.41
4383.08,4507.18,3950.77,4669.23,4374.87,4086.67,4395.38,4221.03,4890.77,4454.36,4471.28,4733.85,4378.97,4585.13
4387.69,4509.74,3958.46,4675.38,4369.23,4084.62,4391.79,4234.36,4903.08,4437.44,4482.05,4745.64,4391.28,4598.46
4395.38,4520.00,3964.62,4670.77,4381.03,4085.64,4387.69,4236.92,4912.82,4451.79,4493.85,4750.77,4402.56,4609.74
4398.46,4526.67,3971.79,4672.31,4395.90,4084.10,4378.46,4228.72,4907.69,4466.15,4498.97,4746.15,4404.10,4610.26
4395.90,4524.10,3974.36,4679.49,4386.67,4081.54,4369.74,4213.85,4893.85,4447.18,4489.23,4737.95,4386.15,4601.54
4395.38,4522.05,3973.85,4676.41,4370.77,4076.41,4363.08,4199.49,4883.59,4426.15,4478.97,4734.36,4376.92,4597.44
4396.41,4516.92,3975.38,4666.67,4372.31,4070.26,4361.03,4181.03,4874.87,4420.51,4480.00,4735.90,4385.64,4600.51
4387.18,4500.51,3974.87,4661.03,4374.36,4070.77,4371.28,4165.13,4863.08,4403.59,4473.33,4727.18,4374.36,4589.74
4372.82,4488.21,3969.74,4658.46,4362.56,4074.36,4382.56,4168.72,4855.38,4383.59,4452.82,4715.90,4348.72,4569.74
4370.26,4487.69,3968.21,4655.38,4349.23,4073.33,4387.18,4185.13,4861.03,4398.46,4444.62,4715.90,4348.72,4566.67
4374.87,4489.74,3969.74,4656.41,4354.36,4072.31,4388.72,4196.41,4872.31,4427.18,4455.90,4719.49,4363.08,4574.36
4374.87,4490.77,3969.74,4654.36,4371.28,4076.41,4391.79,4200.51,4874.87,4428.21,4462.05,4717.44,4364.10,4577.95
4374.87,4491.28,3968.72,4645.64,4383.59,4078.97,4389.74,4203.08,4872.31,4408.21,4462.56,4717.95,4365.64,4580.00
4376.92,4496.41,3972.31,4652.31,4382.56,4075.90,4383.59,4205.13,4875.38,4402.05,4475.90,4727.18,4378.97,4586.15
4381.54,4509.23,3983.59,4670.26,4373.33,4075.38,4375.90,4202.05,4886.67,4425.64,4488.72,4735.38,4390.77,4597.44
4392.31,4521.54,3993.85,4676.41,4372.82,4076.41,4362.56,4192.82,4893.85,4456.41,4492.31,4736.92,4403.59,4610.77
4400.00,4527.18,3999.49,4672.82,4385.64,4075.90,4353.33,4183.59,4887.69,4461.03,4489.74,4736.92,4410.26,4612.82
4393.33,4523.08,3998.97,4672.31,4393.85,4074.36,4351.28,4174.87,4876.92,4424.62,4485.64,4735.38,4397.95,4602.05
4387.69,4513.33,3994.36,4671.28,4386.15,4074.36,4355.38,4168.72,4874.87,4398.97,4483.59,4728.72,4387.18,4592.82
4385.64,4507.69,3990.26,4666.15,4373.85,4070.26,4361.03,4165.64,4874.87,4429.23,4478.97,4719.49,4388.21,4589.23
4375.38,4502.05,3987.69,4661.03,4366.67,4066.15,4369.74,4167.69,4872.31,4452.31,4468.72,4716.41,4380.00,4584.10
4367.18,4493.85,3988.72,4655.38,4365.13,4068.21,4381.54,4178.46,4876.41,4424.62,4463.08,4718.46,4372.31,4576.92
4364.62,4486.67,3988.21,4646.67,4366.67,4069.74,4386.67,4189.23,4875.38,4401.54,4461.03,4714.87,4370.77,4568.72
4363.59,4485.64,3983.59,4644.62,4364.62,4067.69,4383.59,4191.28,4865.64,4402.56,4457.44,4707.18,4366.67,4565.13
4369.23,4494.87,3987.69,4654.36,4365.13,4068.21,4383.59,4191.79,4864.62,4396.41,4463.08,4709.23,4370.26,4571.79
4377.95,4505.13,4002.05,4661.54,4376.41,4068.21,4388.21,4193.33,4867.69,4405.13,4473.33,4720.51,4380.00,4581.03
4386.15,4510.77,4011.28,4663.59,4380.51,4063.08,4377.95,4186.15,4866.15,4424.62,4476.92,4728.21,4387.18,4590.77
4393.85,4520.00,4016.41,4671.79,4372.82,4056.41,4353.33,4172.82,4858.46,4414.87,4479.49,4733.85,4396.92,4601.54
4392.31,4521.54,4020.00,4673.85,4371.28,4051.28,4335.90,4158.46,4849.23,4405.13,4480.00,4735.38,4400.00,4603.59
4386.15,4508.21,4019.49,4662.56,4375.38,4049.23,4334.36,4149.74,4847.18,4416.41,4477.95,4725.64,4392.31,4594.36
4385.64,4504.62,4017.95,4658.97,4368.21,4049.74,4338.46,4155.38,4857.44,4411.28,4472.82,4719.49,4384.62,4586.67
4381.03,4507.18,4018.97,4667.18,4361.03,4052.31,4341.03,4166.15,4861.03,4391.28,4465.64,4723.08,4374.87,4581.03
4369.23,4495.38,4010.77,4658.46,4368.21,4055.38,4349.23,4167.18,4855.90,4399.49,4460.00,4718.97,4362.56,4570.26
4365.13,4486.67,4001.54,4643.59,4375.38,4061.54,4361.03,4170.77,4866.67,4421.54,4459.49,4708.72,4361.54,4565.64
4365.64,4490.26,4007.18,4646.15,4366.67,4070.77,4370.26,4184.10,4881.03,4424.62,4462.56,4707.18,4368.21,4568.21
4365.64,4492.31,4011.28,4651.79,4364.62,4075.38,4375.38,4188.72,4880.00,4417.95,4466.67,4706.67,4374.87,4570.26
4364.62,4490.77,4005.13,4647.18,4381.03,4075.38,4375.38,4180.51,4877.95,4420.00,4467.18,4702.05,4376.92,4569.74
4363.08,4494.87,4004.10,4646.15,4383.59,4074.36,4373.33,4170.26,4876.92,4412.82,4457.95,4697.95,4369.74,4566.15
4369.74,4503.59,4015.38,4658.46,4371.79,4070.77,4373.33,4159.49,4865.13,4400.00,4452.31,4699.49,4365.13,4569.23
4381.54,4514.36,4030.77,4670.26,4376.92,4066.15,4366.67,4151.79,4860.00,4413.85,4465.13,4710.77,4374.36,4583.08
4386.15,4520.51,4037.95,4672.82,4388.72,4065.13,4350.26,4147.18,4865.64,4435.38,4476.41,4718.97,4387.18,4589.74
4389.23,4524.62,4036.92,4672.82,4385.13,4061.54,4338.97,4140.51,4863.08,4428.72,4476.41,4718.46,4396.41,4591.28
4391.28,4526.15,4038.97,4672.31,4372.82,4053.33,4336.41,4141.54,4859.49,4410.77,4476.41,4718.46,4395.38,4594.36
4382.05,4516.92,4045.64,4669.74,4363.59,4049.23,4338.46,4148.72,4862.05,4410.77,4475.90,4716.92,4384.10,4585.13
4369.23,4503.08,4040.00,4663.08,4362.05,4049.74,4350.26,4152.82,4857.95,4413.85,4464.62,4706.15,4368.21,4567.69
4363.08,4494.36,4028.72,4657.44,4356.92,4053.33,4370.26,4166.15,4854.36,4409.23,4452.82,4700.51,4357.95,4563.59
4357.44,4490.77,4026.15,4654.36,4347.69,4062.05,4388.21,4191.79,4866.67,4404.62,4453.33,4706.67,4356.41,4567.69
4357.44,4487.18,4026.67,4648.21,4354.87,4071.28,4398.46,4209.23,4879.49,4404.10,4460.00,4713.85,4364.62,4566.15
4366.15,4491.28,4032.31,4650.26,4368.72,4074.36,4399.49,4219.49,4889.74,4421.54,4468.72,4714.87,4376.92,4568.21
4372.31,4503.59,4042.05,4660.51,4369.23,4076.92,4396.92,4225.64,4897.44,4436.92,4476.92,4719.49,4380.51,4580.51
4375.38,4510.26,4049.23,4664.10,4368.21,4078.97,4393.33,4214.87,4890.26,4422.56,4478.46,4727.18,4384.62,4591.28
4381.03,4507.18,4054.36,4663.59,4371.28,4069.23,4379.49,4185.64,4869.74,4400.00,4476.41,4729.23,4391.28,4591.79
4384.62,4507.69,4061.54,4671.28,4370.77,4060.51,4356.41,4158.46,4856.41,4408.72,4474.87,4724.10,4388.72,4591.79
4386.67,4522.05,4068.21,4677.44,4370.26,4060.00,4341.54,4146.67,4857.44,4419.49,4474.36,4723.08,4382.05,4596.92
4388.72,4525.64,4073.33,4676.41,4366.67,4055.38,4336.92,4138.46,4856.92,4395.38,4473.85,4729.74,4383.59,4600.51
4385.64,4512.82,4076.41,4676.41,4363.59,4048.21,4337.95,4129.74,4853.85,4385.13,4475.38,4731.28,4391.79,4600.00
4379.49,4506.67,4070.77,4673.85,4364.62,4050.77,4348.72,4138.97,4856.41,4409.23,4479.49,4726.67,4392.82,4596.92
4370.77,4505.64,4058.97,4665.13,4365.13,4056.92,4366.15,4169.23,4866.67,4416.92,4473.85,4717.44,4383.59,4586.67
4356.92,4493.85,4048.21,4653.85,4366.15,4060.00,4382.56,4202.56,4882.56,4409.74,4458.46,4706.15,4369.74,4570.77
4350.77,4484.10,4045.64,4650.26,4362.56,4068.21,4395.90,4227.18,4893.85,4412.82,4452.31,4703.08,4367.18,4562.56
4353.85,4494.36,4052.31,4658.46,4355.90,4075.38,4402.56,4238.97,4894.87,4411.28,4461.03,4708.72,4374.36,4566.67
4354.87,4507.69,4056.92,4666.15,4364.10,4077.95,4400.00,4238.46,4891.28,4407.69,4462.56,4711.79,4376.92,4569.74
4358.46,4508.21,4061.03,4668.72,4374.87,4077.95,4392.82,4230.26,4884.62,4401.54,4454.87,4708.72,4376.92,4568.21
4365.64,4510.77,4068.21,4670.77,4375.38,4073.33,4385.13,4213.85,4874.87,4386.15,4461.03,4712.31,4379.49,4573.85
4375.38,4521.03,4080.00,4675.90,4375.90,4067.69,4372.31,4196.92,4872.82,4397.44,4474.87,4723.59,4386.67,4588.21
4382.56,4527.18,4091.28,4680.51,4377.44,4065.13,4356.92,4184.62,4873.85,4421.03,4477.44,4734.36,4392.31,4596.92
4384.62,4524.62,4094.87,4681.54,4371.28,4062.56,4349.74,4168.72,4864.10,4414.36,4472.82,4735.90,4394.87,4598.97
4384.10,4525.64,4094.87,4684.62,4364.10,4058.46,4346.15,4149.74,4856.41,4401.03,4476.41,4732.31,4396.92,4603.08
4386.15,4528.72,4096.92,4688.21,4360.51,4061.54,4341.03,4148.21,4865.13,4399.49,4489.23,4742.05,4403.08,4608.72
4382.05,4520.00,4094.87,4678.97,4364.62,4066.67,4344.10,4160.51,4877.95,4403.08,4490.26,4745.13,4402.05,4605.13
4369.23,4506.67,4083.59,4664.62,4374.87,4066.15,4357.95,4169.23,4882.56,4409.74,4472.82,4728.72,4388.21,4591.28
4358.97,4503.08,4074.36,4661.54,4374.36,4067.18,4368.21,4176.92,4881.03,4408.21,4458.46,4712.82,4378.46,4575.90
4354.87,4503.59,4070.26,4661.54,4368.72,4072.82,4372.31,4189.23,4880.51,4403.59,4460.00,4709.23,4378.97,4566.15
4360.51,4504.62,4073.33,4664.62,4370.77,4078.46,4378.46,4205.13,4889.74,4410.26,4467.18,4711.79,4380.51,4572.82
4368.21,4511.28,4084.62,4672.82,4372.31,4078.46,4384.10,4224.10,4901.54,4415.90,4472.31,4717.44,4381.54,4583.08
4372.82,4517.95,4089.74,4672.31,4373.85,4076.41,4389.23,4234.36,4901.03,4405.64,4475.38,4725.64,4385.64,4586.15
4377.44,4518.46,4091.28,4670.26,4373.33,4072.82,4391.28,4226.67,4891.28,4395.38,4476.92,4734.36,4389.23,4589.74
4381.54,4521.03,4099.49,4674.87,4364.10,4068.21,4382.56,4210.26,4882.05,4401.03,4474.87,4735.90,4389.23,4596.41
4386.15,4524.62,4108.21,4681.03,4360.51,4066.15,4369.74,4194.36,4871.79,4408.72,4474.87,4733.85,4393.33,4598.97
4389.74,4526.15,4108.21,4678.97,4372.82,4061.03,4354.87,4174.87,4859.49,4399.49,4473.85,4741.03,4393.33,4600.51
4386.67,4524.62,4106.67,4675.38,4371.28,4054.36,4342.05,4153.85,4847.69,4381.03,4466.15,4743.08,4384.62,4601.03
4381.03,4522.56,4113.33,4679.49,4355.38,4053.33,4341.03,4145.13,4841.54,4381.54,4464.10,4733.85,4379.49,4595.90
4381.54,4520.00,4113.33,4684.10,4361.03,4060.51,4351.79,4148.72,4843.08,4384.10,4472.31,4733.33,4379.49,4591.79
4376.92,4510.77,4103.59,4673.33,4376.41,4067.18,4365.64,4154.87,4850.77,4383.08,4467.18,4732.31,4373.85,4586.67
4365.64,4502.56,4099.49,4662.05,4370.77,4067.69,4378.97,4167.69,4857.44,4390.77,4454.36,4724.10,4365.13,4575.90
4366.15,4505.13,4104.62,4666.67,4363.08,4070.26,4392.82,4189.74,4865.13,4397.44,4453.85,4725.13,4362.56,4573.33
4373.85,4507.69,4111.28,4671.79,4364.10,4076.92,4397.95,4209.23,4879.49,4404.62,4461.54,4733.85,4369.74,4582.05
4377.95,4511.79,4118.97,4675.38,4359.49,4076.92,4395.90,4219.49,4894.87,4404.10,4470.26,4741.54,4380.00,4587.18
4381.54,4521.03,4125.64,4684.10,4358.97,4068.72,4388.21,4222.56,4893.85,4395.90,4476.92,4748.72,4382.56,4589.74
4386.67,4525.13,4124.62,4688.21,4373.33,4066.67,4373.85,4215.38,4884.10,4394.87,4476.41,4751.28,4385.13,4597.95
4390.26,4525.64,4122.56,4686.15,4376.92,4066.67,4356.41,4192.31,4873.33,4393.85,4480.00,4747.18,4391.28,4602.56
4386.67,4524.62,4123.59,4683.59,4370.77,4058.97,4344.10,4159.49,4848.72,4383.08,4476.41,4738.46,4382.05,4591.79
4374.36,4512.82,4115.38,4670.77,4372.82,4056.41,4346.67,4134.87,4824.10,4369.74,4446.67,4723.59,4353.85,4571.79
4364.62,4500.51,4104.62,4659.49,4368.21,4063.08,4357.44,4129.74,4818.97,4352.82,4426.15,4711.28,4335.90,4560.51
4365.13,4505.13,4104.10,4666.15,4354.36,4067.69,4370.26,4141.03,4827.18,4337.44,4435.90,4716.92,4340.51,4564.62
4364.62,4503.08,4107.18,4669.23,4353.85,4066.15,4380.00,4161.54,4838.97,4351.28,4448.72,4726.15,4352.82,4569.74
4362.56,4494.87,4107.18,4659.49,4362.56,4069.74,4389.74,4183.08,4852.31,4384.62,4452.82,4728.21,4360.51,4572.31
4364.62,4501.03,4109.74,4660.00,4367.18,4076.92,4400.51,4197.44,4868.21,4401.54,4454.87,4731.28,4364.10,4576.41
4364.62,4508.21,4110.26,4667.69,4364.62,4078.46,4401.54,4209.23,4883.59,4388.21,4462.05,4734.87,4370.26,4578.46
4367.69,4508.21,4112.31,4673.33,4356.92,4075.38,4392.82,4221.03,4895.38,4378.46,4474.36,4733.33,4378.46,4580.51
4378.46,4516.92,4120.00,4678.46,4365.13,4076.41,4385.64,4227.69,4907.18,4410.26,4483.59,4737.44,4388.72,4587.18
4380.00,4526.67,4124.62,4679.49,4383.59,4078.97,4380.51,4224.62,4912.31,4442.05,4479.49,4743.59,4394.87,4590.77
4372.31,4525.13,4128.72,4682.05,4380.51,4071.28,4365.13,4208.72,4896.92,4427.69,4471.28,4737.44,4389.74,4587.18
4373.33,4524.62,4135.38,4690.26,4367.18,4060.51,4346.67,4187.18,4871.79,4392.82,4465.64,4729.74,4380.00,4588.21
4376.41,4527.18,4136.92,4687.69,4372.82,4056.92,4336.92,4164.62,4849.23,4369.23,4454.36,4733.33,4367.69,4587.18
4370.77,4525.64,4137.95,4680.00,4370.26,4057.95,4332.82,4142.56,4829.23,4353.33,4442.56,4734.36,4361.03,4577.44
4364.10,4518.97,4136.41,4682.56,4356.41,4055.90,4340.51,4130.77,4821.54,4345.13,4444.62,4727.69,4363.59,4570.26
4362.56,4513.33,4126.67,4683.08,4363.08,4059.49,4357.44,4140.00,4829.23,4355.90,4455.38,4724.62,4365.13,4569.74
4364.10,4515.90,4123.08,4678.97,4374.36,4071.79,4372.82,4163.59,4846.15,4388.72,4462.05,4731.79,4366.15,4570.77
4365.13,4515.38,4126.15,4675.38,4372.31,4077.95,4385.13,4188.72,4871.28,4416.41,4468.21,4740.00,4374.87,4574.36
4364.62,4511.79,4123.59,4672.82,4369.74,4078.97,4397.95,4211.28,4896.41,4416.92,4477.44,4741.03,4383.59,4582.05
4364.62,4518.46,4122.05,4673.33,4370.26,4078.46,4402.56,4228.21,4909.74,4412.31,4482.05,4738.46,4386.15,4586.15
4366.67,4522.05,4125.64,4674.36,4364.62,4078.97,4401.54,4234.36,4913.85,4415.90,4480.51,4735.38,4385.13,4585.13
4364.62,4512.82,4123.59,4671.79,4364.62,4078.46,4399.49,4227.18,4913.33,4423.59,4478.97,4734.87,4380.00,4585.64
4360.00,4511.79,4124.62,4671.79,4375.90,4071.79,4388.21,4213.33,4908.72,4429.23,4471.79,4734.36,4372.82,4585.13
4362.05,4522.05,4134.36,4675.38,4383.59,4065.64,4371.28,4194.36,4895.38,4416.92,4458.97,4728.72,4363.08,4584.10
4367.18,4526.67,4139.49,4681.54,4382.05,4066.67,4357.44,4171.28,4872.31,4387.18,4450.77,4724.10,4352.31,4582.56
4369.23,4525.64,4138.46,4691.28,4376.41,4064.62,4350.77,4154.87,4858.46,4365.64,4448.72,4723.59,4348.21,4581.03
4367.69,4526.15,4139.49,4694.36,4371.28,4057.44,4347.18,4143.59,4847.69,4360.51,4447.18,4720.51,4345.13,4576.92
4363.59,4526.15,4137.44,4687.18,4367.18,4057.44,4346.15,4135.90,4832.31,4366.67,4441.54,4717.44,4331.28,4570.77
4355.90,4515.90,4126.15,4678.46,4365.64,4061.03,4353.85,4142.05,4828.72,4371.28,4438.97,4715.38,4326.67,4569.23
4350.77,4503.59,4120.00,4672.31,4366.15,4062.05,4365.64,4160.51,4841.54,4370.26,4446.15,4717.95,4334.87,4570.77
4347.69,4503.08,4122.05,4668.21,4367.69,4062.05,4371.79,4176.92,4852.82,4375.90,4456.92,4725.13,4335.38,4570.26
4343.08,4506.15,4122.05,4664.10,4371.79,4061.03,4373.33,4187.18,4860.00,4383.08,4460.00,4728.72,4333.33,4569.74
4340.00,4506.15,4119.49,4664.62,4368.72,4062.56,4378.97,4196.92,4869.74,4386.67,4459.49,4722.56,4339.49,4570.77
4341.54,4504.62,4120.51,4668.72,4365.13,4068.72,4385.13,4204.10,4875.38,4394.87,4461.03,4717.44,4342.56,4568.21
4349.74,4505.64,4129.74,4673.85,4367.18,4070.26,4382.56,4205.13,4885.13,4405.13,4461.54,4721.03,4342.05,4568.72
4360.00,4509.74,4138.46,4676.92,4368.21,4064.62,4370.26,4204.10,4894.36,4405.64,4460.00,4724.10,4343.59,4577.95
4363.08,4512.82,4140.00,4678.97,4367.18,4058.46,4355.38,4200.51,4881.03,4383.59,4457.95,4723.08,4342.56,4580.00
4361.54,4510.26,4138.46,4677.95,4374.87,4057.44,4346.67,4186.67,4862.05,4355.38,4457.95,4723.59,4340.51,4573.85
4358.46,4507.69,4139.49,4676.92,4377.44,4058.46,4344.10,4168.72,4856.92,4362.05,4452.31,4722.56,4341.03,4569.74
4357.95,4515.90,4141.03,4682.05,4367.18,4057.95,4344.62,4162.56,4850.26,4377.95,4442.56,4717.44,4337.44,4569.74
4360.00,4520.51,4141.54,4685.64,4366.15,4061.54,4349.74,4163.59,4839.49,4363.59,4439.49,4713.33,4331.79,4568.21
4360.00,4512.82,4139.49,4682.05,4371.28,4071.79,4363.08,4171.79,4851.79,4360.00,4443.08,4715.38,4334.36,4567.18
4357.44,4508.21,4135.38,4673.33,4367.18,4075.90,4378.46,4188.21,4872.82,4376.92,4448.21,4715.38,4340.00,4569.74
4353.33,4508.21,4135.90,4665.64,4370.26,4074.87,4387.69,4200.00,4876.92,4374.87,4451.79,4713.33,4341.54,4569.23
4350.77,4506.15,4138.46,4665.13,4380.00,4076.41,4392.82,4208.21,4878.97,4376.92,4458.97,4722.56,4348.21,4568.21
4354.87,4505.64,4138.46,4670.77,4373.85,4072.31,4389.23,4216.41,4890.26,4405.64,4471.79,4734.36,4361.54,4576.92
4356.92,4506.15,4142.05,4672.82,4364.10,4062.05,4377.95,4212.82,4897.44,4411.79,4477.44,4735.38,4363.08,4586.67
4356.92,4503.59,4150.77,4669.23,4368.21,4057.44,4368.21,4203.08,4889.74,4387.18,4473.85,4735.90,4358.97,4586.15
4362.05,4505.64,4154.36,4671.79,4362.56,4052.82,4355.90,4199.49,4880.00,4377.95,4476.41,4740.00,4363.08,4586.15
4366.15,4509.74,4151.79,4675.38,4353.85,4044.62,4341.03,4187.18,4875.38,4394.87,4476.41,4732.31,4363.08,4589.23
4365.13,4505.64,4150.77,4672.82,4366.15,4045.64,4339.49,4171.28,4868.21,4401.03,4462.05,4716.92,4351.79,4577.44
4364.62,4509.23,4153.85,4676.41,4374.36,4055.38,4351.79,4178.46,4866.67,4380.51,4452.82,4713.33,4345.64,4569.23
4367.69,4521.03,4154.87,4683.08,4366.15,4062.56,4359.49,4195.38,4873.85,4368.21,4459.49,4723.59,4350.26,4575.90
4364.10,4520.00,4154.36,4682.05,4370.26,4066.15,4362.56,4204.62,4877.95,4376.92,4460.00,4733.33,4350.26,4574.87
4358.97,4516.41,4154.87,4678.46,4380.00,4071.28,4371.28,4211.79,4873.85,4368.21,4456.92,4742.56,4346.67,4572.31
4361.03,4521.54,4156.41,4681.03,4368.72,4075.38,4380.51,4214.87,4874.87,4356.92,4467.69,4750.77,4353.33,4583.59
4363.08,4517.44,4157.95,4680.00,4363.59,4075.90,4384.62,4217.44,4889.74,4388.21,4474.36,4746.15,4365.64,4591.79
4358.46,4506.15,4153.33,4667.69,4377.95,4073.33,4382.56,4216.92,4898.46,4408.72,4468.21,4734.87,4369.23,4586.67
4356.92,4507.69,4146.15,4659.49,4380.00,4068.21,4378.46,4208.72,4894.36,4387.69,4467.18,4729.74,4367.18,4584.62
4365.64,4511.79,4148.21,4665.13,4369.74,4060.51,4373.33,4198.97,4888.72,4386.67,4477.44,4729.23,4370.77,4589.23
4367.69,4507.69,4153.85,4671.28,4367.18,4052.82,4361.54,4190.26,4886.15,4404.10,4476.92,4723.08,4369.23,4587.18
4360.51,4507.69,4153.85,4672.31,4355.38,4046.15,4350.26,4181.03,4876.41,4392.31,4462.56,4716.41,4355.90,4575.90
4356.41,4505.64,4155.38,4671.28,4337.95,4041.54,4350.26,4179.49,4864.62,4377.95,4451.79,4722.05,4342.05,4568.21
4355.90,4492.82,4157.44,4664.62,4347.18,4043.59,4359.49,4182.05,4859.49,4380.00,4446.15,4730.77,4332.82,4569.23
4354.87,4490.77,4153.85,4658.97,4372.31,4055.38,4369.74,4180.00,4857.44,4362.05,4444.62,4724.10,4330.77,4567.69
4354.36,4504.10,4150.26,4662.56,4373.85,4066.15,4377.44,4181.54,4857.44,4348.72,4446.15,4717.95,4338.46,4567.69
4354.36,4505.13,4150.26,4666.15,4357.44,4066.15,4386.15,4187.18,4866.15,4373.85,4449.23,4720.51,4346.67,4570.77
4351.28,4490.77,4139.49,4658.97,4358.97,4069.23,4394.87,4185.64,4874.36,4395.90,4445.64,4710.77,4339.49,4560.00
4344.10,4489.74,4123.08,4647.18,4371.28,4076.41,4401.03,4190.77,4874.87,4386.67,4438.46,4697.44,4331.79,4551.79
4343.08,4502.05,4117.44,4646.67,4368.21,4071.79,4401.54,4198.97,4874.87,4377.95,4446.15,4701.03,4348.72,4563.59
4349.74,4509.23,4126.67,4662.05,4364.62,4066.15,4391.28,4193.33,4878.46,4382.05,4461.03,4705.64,4367.18,4573.85
4356.41,4508.72,4141.54,4673.85,4373.33,4067.18,4376.92,4183.08,4877.44,4385.64,4461.03,4706.67,4365.13,4568.72
4360.00,4507.69,4156.92,4672.31,4374.36,4060.51,4366.15,4181.03,4872.82,4385.64,4454.87,4715.38,4355.38,4564.62
4366.67,4510.77,4172.82,4674.36,4358.97,4052.31,4358.46,4180.51,4875.38,4379.49,4465.64,4733.85,4358.46,4574.87
4369.74,4506.15,4176.41,4678.97,4349.74,4058.46,4357.95,4186.15,4880.51,4380.51,4479.49,4748.21,4364.10,4585.13
4356.92,4495.38,4162.05,4670.77,4353.33,4066.67,4366.15,4197.95,4878.97,4395.90,4466.67,4741.03,4356.41,4575.38
4345.13,4486.15,4149.23,4654.36,4362.05,4068.72,4375.38,4201.03,4873.33,4389.74,4448.21,4720.51,4342.56,4555.38
4336.41,4476.92,4139.49,4644.62,4365.13,4072.31,4386.15,4200.00,4872.31,4367.18,4451.28,4710.77,4337.95,4550.77
4323.59,4476.92,4124.10,4643.59,4355.90,4074.36,4396.92,4203.08,4876.41,4376.41,4456.41,4707.18,4344.10,4553.33
4322.05,4487.18,4116.41,4645.13,4348.72,4074.36,4394.87,4202.56,4874.36,4390.26,4449.74,4701.03,4350.77,4552.82
4333.33,4491.79,4116.92,4645.13,4355.90,4079.49,4384.62,4201.03,4872.82,4369.23,4451.79,4701.54,4355.90,4559.49
4341.03,4489.23,4122.56,4646.15,4361.54,4084.10,4383.08,4202.05,4883.08,4368.21,4467.18,4711.28,4365.13,4570.77
4345.13,4492.82,4137.44,4651.79,4359.49,4080.51,4384.10,4201.54,4893.33,4406.15,4474.36,4724.62,4377.44,4580.00
4355.38,4496.41,4157.95,4661.54,4359.49,4076.92,4379.49,4200.00,4895.38,4417.44,4477.44,4736.92,4384.62,4587.18
4360.00,4493.85,4166.67,4665.64,4355.38,4076.41,4376.41,4197.95,4890.26,4396.92,4478.46,4738.97,4378.97,4586.67
4357.44,4489.74,4160.51,4658.46,4348.72,4070.77,4379.49,4196.92,4883.08,4394.87,4464.10,4731.79,4364.10,4575.38
4354.87,4489.74,4156.41,4651.28,4347.69,4067.69,4382.56,4199.49,4878.46,4396.41,4455.38,4724.62,4357.95,4569.23
4351.28,4485.64,4152.31,4647.69,4348.72,4069.74,4378.46,4201.03,4877.95,4380.00,4460.00,4722.05,4358.46,4568.72
4348.72,4478.46,4142.05,4646.67,4352.31,4072.31,4377.95,4199.49,4872.31,4378.46,4450.26,4717.44,4350.77,4562.56
4347.69,4482.56,4133.33,4649.23,4356.41,4074.87,4387.18,4199.49,4868.21,4389.74,4437.95,4710.26,4349.23,4560.00
4345.64,4492.82,4135.38,4651.28,4355.38,4076.41,4392.31,4202.56,4881.03,4383.59,4449.23,4709.74,4360.00,4564.10
