EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4142.05127,4252.307617,4234.871582,4604.102539,4245.641113,3963.076904,4292.307617,4045.641113,4650.256348,4056.923096,4077.94873,4712.820313,3989.230713,4012.307617
4128.205078,4240,4226.153809,4599.487305,4228.205078,3961.025635,4292.307617,4032.307617,4645.641113,4047.692383,4054.871826,4694.871582,3968.718018,3988.205078
4130.769043,4246.153809,4229.743652,4597.94873,4233.846191,3965.128174,4293.846191,4024.615479,4647.179688,4061.538574,4067.179443,4694.358887,3981.025635,3993.333252
4141.025879,4252.307617,4232.820313,4598.974121,4249.230957,3973.846191,4296.410156,4029.743652,4650.769043,4078.461426,4077.435791,4702.05127,3996.923096,4003.076904
4140,4246.666504,4230.256348,4594.358887,4242.05127,3975.384521,4300.512695,4039.487061,4649.743652,4076.410156,4059.487061,4701.538574,3987.692383,3999.487061
4135.897461,4247.692383,4228.717773,4587.692383,4228.205078,3971.794922,4304.615234,4047.692383,4650.256348,4057.94873,4057.435791,4700.512695,3978.974365,4001.538574
4138.974121,4249.230957,4230.256348,4585.641113,4229.230957,3967.179443,4305.641113,4048.205078,4650.769043,4050.769287,4062.564209,4704.615234,3981.538574,4003.589844
4138.461426,4246.153809,4229.743652,4587.692383,4229.230957,3962.05127,4296.922852,4038.461426,4640,4051.281982,4044.102539,4704.102539,3975.384521,3992.307617
4140,4251.794922,4227.692383,4594.358887,4232.820313,3966.153809,4291.794922,4032.820557,4637.436035,4052.820557,4041.538574,4701.538574,3972.307617,3989.230713
4149.743652,4264.615234,4232.307617,4604.615234,4246.666504,3976.410156,4298.974121,4035.384521,4648.717773,4070.256348,4061.538574,4702.05127,3986.153809,3997.94873
4153.846191,4266.153809,4234.871582,4603.077148,4245.641113,3975.384521,4301.538574,4031.281982,4646.153809,4078.974365,4049.230713,4698.461426,3987.179443,3996.410156
4152.307617,4261.538574,4230.256348,4590.256348,4232.307617,3970.769287,4295.384766,4025.641113,4638.974121,4063.589844,4024.615479,4692.307617,3971.794922,3987.179443
4149.743652,4260.512695,4225.128418,4584.615234,4234.358887,3970.769287,4293.333496,4029.230713,4646.153809,4062.564209,4029.230713,4685.641113,3967.692383,3977.94873
4143.077148,4261.025879,4222.05127,4589.230957,4239.487305,3969.743652,4294.871582,4036.923096,4652.307617,4079.487061,4032.307617,4677.94873,3974.871826,3972.820557
4137.436035,4261.538574,4217.94873,4589.230957,4234.871582,3973.333252,4297.436035,4038.461426,4648.205078,4078.461426,4018.461426,4677.94873,3971.794922,3974.871826
4137.94873,4263.077148,4214.871582,4582.563965,4232.820313,3981.025635,4295.897461,4024.102539,4641.025879,4058.974365,4011.281982,4679.487305,3960,3971.281982
4136.922852,4262.563965,4212.307617,4582.563965,4235.384766,3971.794922,4285.128418,4003.589844,4631.794922,4047.179443,4006.153809,4669.230957,3957.94873,3960
4136.922852,4265.128418,4210.769043,4586.153809,4235.384766,3958.974365,4280,4000.512939,4622.563965,4049.230713,4004.102539,4662.05127,3970.769287,3965.128174
4142.05127,4268.717773,4216.922852,4587.179688,4235.384766,3966.666748,4291.794922,4011.281982,4616.922852,4045.641113,4008.205078,4667.179688,3973.333252,3975.897461
4140,4265.128418,4216.922852,4583.589844,4231.794922,3977.94873,4297.436035,4019.487061,4616.922852,4036.410156,4000,4666.153809,3955.897461,3964.102539
4134.871582,4261.538574,4206.666504,4574.358887,4227.179688,3972.820557,4295.384766,4027.179443,4630.256348,4042.564209,3986.153809,4657.94873,3953.846191,3954.358887
4136.410156,4261.538574,4207.179688,4568.717773,4229.743652,3970.769287,4304.102539,4041.025635,4648.717773,4054.871826,3992.820557,4663.077148,3968.205078,3966.666748
4140.512695,4262.563965,4217.436035,4578.974121,4234.871582,3976.923096,4309.743652,4043.589844,4650.769043,4062.05127,4006.666748,4668.205078,3974.358887,3969.230713
4141.025879,4265.128418,4213.846191,4589.230957,4233.846191,3974.358887,4295.897461,4020.512939,4638.461426,4071.794922,3999.487061,4652.820313,3973.333252,3958.461426
4138.974121,4267.179688,4202.563965,4575.384766,4233.333496,3970.256348,4285.641113,4007.692383,4634.358887,4072.820557,3978.974365,4643.077148,3967.179443,3953.846191
4140,4265.641113,4203.077148,4567.179688,4235.384766,3972.820557,4293.333496,4024.615479,4642.05127,4062.05127,3975.384521,4647.692383,3958.974365,3950.256348
4140,4266.153809,4205.128418,4581.025879,4232.820313,3975.384521,4300,4026.666748,4637.94873,4060,3975.384521,4638.974121,3955.897461,3943.589844
4135.384766,4266.666504,4198.974121,4581.538574,4229.743652,3976.410156,4295.384766,4001.538574,4621.025879,4053.846191,3957.435791,4620.512695,3947.692383,3937.94873
4134.358887,4265.641113,4198.974121,4567.692383,4229.743652,3981.025635,4295.897461,3994.871826,4613.333496,4036.923096,3943.589844,4628.717773,3936.410156,3937.435791
4141.538574,4267.692383,4205.641113,4569.230957,4233.333496,3987.179443,4303.077148,4007.179443,4619.487305,4042.05127,3961.025635,4649.743652,3945.641113,3945.641113
4140.512695,4266.666504,4204.102539,4574.358887,4234.358887,3981.025635,4303.077148,4005.128174,4618.974121,4056.923096,3970.256348,4643.589844,3955.384521,3945.641113
4132.307617,4260.512695,4195.897461,4567.179688,4230.256348,3970.256348,4293.333496,4000,4611.794922,4049.743652,3947.179443,4628.717773,3942.05127,3931.281982
4136.922852,4264.615234,4200.512695,4565.641113,4228.205078,3969.743652,4295.897461,4014.871826,4619.487305,4052.820557,3943.589844,4630.256348,3941.538574,3931.794922
4144.615234,4272.820313,4205.641113,4571.794922,4225.128418,3975.897461,4306.666504,4028.718018,4636.410156,4076.410156,3958.461426,4628.205078,3954.871826,3938.974365
4134.871582,4267.692383,4194.871582,4568.205078,4214.871582,3975.897461,4304.102539,4022.564209,4634.358887,4075.897461,3945.641113,4616.410156,3945.641113,3929.230713
4128.205078,4259.487305,4181.538574,4554.871582,4213.846191,3972.820557,4292.307617,4006.666748,4619.487305,4055.897461,3929.230713,4612.307617,3929.230713,3921.025635
4133.846191,4262.05127,4180,4547.692383,4223.589844,3973.333252,4292.820313,3993.846191,4612.307617,4050.256348,3940,4613.846191,3934.358887,3927.692383
4136.410156,4267.692383,4186.666504,4555.897461,4228.205078,3975.384521,4300,3993.846191,4616.410156,4057.94873,3945.128174,4617.436035,3946.153809,3936.410156
4145.641113,4276.922852,4197.436035,4562.05127,4230.769043,3978.461426,4300.512695,4009.230713,4625.641113,4071.281982,3937.435791,4631.282227,3954.871826,3943.076904
4154.871582,4280.512695,4203.589844,4556.410156,4230.769043,3981.025635,4298.461426,4023.589844,4635.897461,4080.512939,3940,4637.94873,3955.384521,3946.153809
4145.128418,4267.179688,4198.974121,4549.743652,4217.94873,3983.076904,4307.179688,4021.025635,4632.820313,4076.923096,3946.153809,4627.692383,3944.615479,3940.512939
4140,4264.102539,4196.410156,4550.769043,4209.230957,3982.05127,4312.820313,4010.769287,4620.512695,4067.179443,3940,4622.05127,3938.461426,3937.94873
4153.846191,4279.487305,4197.436035,4557.94873,4218.461426,3978.974365,4304.102539,4006.153809,4616.922852,4067.179443,3932.820557,4627.692383,3945.128174,3942.564209
4154.871582,4281.538574,4189.230957,4556.922852,4219.487305,3974.358887,4294.358887,4001.538574,4617.436035,4066.153809,3927.179443,4624.615234,3943.076904,3941.025635
4146.666504,4274.871582,4182.563965,4554.358887,4208.205078,3971.281982,4289.743652,3995.897461,4613.846191,4058.461426,3919.487061,4609.743652,3929.743652,3928.718018
4151.282227,4280.512695,4185.128418,4562.05127,4209.743652,3975.384521,4288.205078,3994.358887,4612.307617,4063.076904,3920,4603.077148,3926.153809,3922.05127
4150.256348,4283.589844,4186.153809,4561.538574,4217.436035,3980,4292.307617,4000,4618.974121,4077.435791,3921.538574,4602.563965,3928.718018,3927.692383
4142.05127,4275.897461,4182.563965,4551.282227,4213.846191,3979.487061,4294.358887,4004.102539,4626.666504,4081.025635,3913.333252,4601.025879,3927.179443,3925.641113
4142.563965,4276.922852,4183.077148,4552.307617,4204.102539,3982.564209,4297.436035,4007.179443,4631.794922,4080.512939,3907.179443,4598.974121,3925.641113,3914.358887
4145.128418,4283.077148,4182.05127,4558.461426,4201.025879,3991.794922,4306.666504,4013.846191,4636.410156,4086.666748,3910.769287,4594.871582,3928.205078,3910.256348
4139.487305,4278.974121,4175.384766,4552.307617,4202.563965,3986.153809,4303.589844,4007.179443,4629.230957,4085.128174,3909.743652,4588.205078,3927.692383,3912.307617
4140,4280.512695,4178.461426,4549.230957,4212.307617,3975.384521,4293.846191,4000,4618.461426,4081.538574,3909.743652,4593.846191,3930.256348,3920
4155.897461,4290.769043,4187.692383,4555.897461,4223.077148,3985.128174,4303.077148,4009.230713,4621.025879,4090.256348,3915.384521,4606.153809,3940.512939,3930.256348
4158.974121,4288.205078,4183.077148,4553.333496,4213.846191,3989.743652,4308.717773,4010.769287,4623.589844,4093.333252,3906.666748,4596.922852,3938.461426,3925.128174
4141.025879,4277.94873,4170.769043,4547.179688,4205.128418,3981.538574,4297.94873,4002.564209,4623.077148,4077.435791,3898.461426,4580.512695,3930.769287,3912.307617
4134.358887,4277.436035,4169.743652,4549.230957,4211.282227,3985.128174,4291.794922,4005.641113,4627.179688,4071.794922,3894.871826,4585.641113,3928.205078,3909.743652
4145.128418,4280,4173.846191,4552.307617,4208.205078,3986.153809,4293.846191,4001.538574,4625.641113,4091.281982,3889.230713,4592.820313,3926.666748,3911.281982
4151.794922,4284.102539,4178.461426,4554.358887,4203.589844,3975.897461,4292.820313,3990.256348,4616.922852,4098.974121,3904.102539,4588.717773,3930.256348,3914.358887
4152.307617,4287.692383,4180.512695,4552.820313,4214.358887,3978.461426,4294.871582,3993.846191,4613.846191,4089.230713,3917.435791,4590.769043,3938.461426,3925.128174
4151.794922,4283.589844,4171.794922,4542.563965,4216.410156,3992.307617,4303.077148,4001.538574,4617.94873,4088.718018,3900,4597.94873,3937.94873,3928.205078
4153.846191,4286.666504,4169.230957,4541.025879,4212.307617,4003.076904,4312.307617,4007.179443,4626.153809,4106.153809,3892.820557,4596.922852,3940,3923.076904
4163.589844,4298.461426,4175.384766,4552.820313,4221.538574,4007.179443,4313.846191,4012.820557,4634.871582,4120.512695,3915.384521,4591.282227,3953.846191,3925.128174
4168.717773,4298.974121,4173.846191,4556.410156,4215.384766,3995.384521,4301.025879,4006.666748,4633.333496,4111.794922,3911.794922,4589.230957,3958.461426,3926.153809
4169.743652,4300,4176.410156,4555.897461,4205.128418,3986.153809,4294.358887,4005.641113,4631.282227,4106.153809,3894.358887,4598.461426,3956.410156,3926.666748
4174.358887,4306.153809,4186.153809,4553.846191,4217.436035,3990.256348,4293.333496,4014.358887,4634.871582,4119.487305,3906.666748,4601.538574,3961.538574,3928.205078
4167.692383,4297.94873,4176.922852,4544.102539,4213.333496,3983.589844,4282.05127,4008.718018,4630.769043,4121.025879,3916.923096,4588.717773,3956.923096,3918.461426
4161.025879,4289.230957,4165.641113,4543.589844,4195.384766,3975.384521,4279.487305,4005.641113,4627.179688,4103.589844,3907.692383,4587.692383,3948.718018,3916.923096
4168.205078,4294.871582,4174.358887,4550.769043,4205.128418,3987.692383,4294.871582,4020.512939,4636.922852,4107.179688,3907.179443,4597.436035,3955.384521,3927.179443
4164.615234,4295.897461,4171.282227,4544.102539,4220.512695,4000.512939,4309.743652,4022.564209,4642.563965,4124.102539,3911.281982,4587.692383,3962.05127,3921.025635
4149.230957,4283.077148,4151.794922,4536.410156,4206.666504,4003.589844,4314.871582,4009.743652,4633.333496,4120.512695,3903.076904,4570.256348,3951.794922,3905.641113
4149.743652,4277.436035,4150.256348,4540,4196.922852,4011.281982,4323.589844,4011.281982,4629.230957,4114.871582,3889.230713,4573.333496,3947.179443,3906.666748
4155.897461,4287.692383,4156.922852,4540.512695,4204.102539,4014.358887,4326.666504,4017.435791,4634.871582,4119.487305,3884.102539,4577.94873,3953.846191,3911.281982
4156.410156,4292.820313,4155.897461,4537.436035,4205.641113,4006.666748,4317.94873,4011.794922,4633.333496,4126.153809,3886.666748,4574.358887,3956.410156,3905.128174
4168.205078,4293.846191,4168.205078,4546.153809,4206.666504,4004.102539,4315.384766,4015.384521,4632.307617,4123.077148,3894.358887,4587.692383,3955.384521,3909.743652
4181.538574,4303.077148,4183.589844,4549.230957,4213.333496,4007.179443,4317.436035,4028.718018,4638.461426,4115.384766,3902.05127,4604.102539,3958.461426,3923.076904
4177.436035,4304.102539,4176.922852,4540.512695,4221.025879,4012.820557,4316.922852,4029.230713,4644.615234,4125.128418,3904.615479,4595.897461,3963.589844,3923.076904
4169.230957,4296.410156,4166.153809,4537.436035,4218.461426,4013.846191,4308.717773,4018.461426,4645.641113,4141.025879,3903.589844,4581.538574,3963.589844,3912.820557
4163.077148,4293.333496,4163.589844,4539.487305,4202.563965,4003.589844,4303.077148,4008.205078,4638.974121,4125.128418,3889.743652,4576.922852,3953.846191,3904.102539
4156.922852,4287.692383,4159.487305,4528.205078,4193.333496,3994.358887,4305.128418,4001.025635,4630.256348,4102.05127,3866.666748,4570.256348,3941.025635,3896.410156
4154.358887,4282.563965,4153.846191,4521.025879,4202.563965,3996.923096,4309.230957,4005.641113,4629.743652,4111.794922,3864.102539,4566.153809,3940,3891.794922
4154.871582,4289.230957,4153.846191,4526.666504,4206.153809,4005.128174,4316.922852,4014.871826,4632.820313,4125.641113,3875.384521,4569.743652,3947.692383,3894.358887
4159.487305,4293.333496,4155.384766,4524.102539,4201.538574,4013.333252,4326.153809,4016.923096,4631.282227,4123.077148,3880.512939,4571.282227,3949.743652,3897.435791
4165.128418,4291.794922,4155.384766,4523.589844,4206.666504,4020,4332.307617,4022.564209,4635.384766,4124.615234,3875.897461,4569.230957,3947.692383,3896.410156
4166.153809,4293.333496,4158.461426,4533.846191,4203.077148,4023.076904,4329.230957,4030.256348,4645.128418,4125.641113,3870.769287,4563.589844,3942.05127,3890.256348
4166.153809,4296.410156,4166.666504,4539.487305,4201.538574,4024.102539,4327.179688,4024.102539,4643.589844,4121.025879,3876.923096,4564.615234,3943.076904,3890.769287
4178.461426,4307.179688,4171.282227,4537.94873,4214.358887,4019.487061,4327.179688,4009.230713,4632.820313,4122.05127,3882.05127,4578.974121,3954.871826,3905.128174
4186.666504,4313.333496,4170.769043,4538.974121,4210.769043,4012.820557,4319.487305,4004.615479,4628.717773,4123.077148,3869.230713,4589.743652,3954.871826,3911.281982
4187.179688,4310.769043,4175.384766,4545.128418,4201.025879,4011.281982,4311.282227,4005.128174,4633.333496,4123.077148,3864.615479,4586.153809,3951.281982,3907.179443
4193.333496,4317.436035,4177.94873,4552.820313,4211.282227,4009.230713,4309.230957,4002.564209,4633.333496,4123.077148,3873.333252,4578.461426,3955.897461,3910.256348
4192.307617,4320,4173.846191,4553.333496,4216.922852,4005.641113,4314.358887,4007.179443,4629.743652,4119.487305,3865.128174,4576.922852,3950.256348,3908.718018
4182.05127,4309.743652,4167.179688,4543.589844,4208.205078,4011.281982,4321.538574,4018.461426,4633.846191,4122.05127,3857.435791,4572.307617,3943.589844,3895.384521
4178.974121,4311.282227,4158.461426,4538.461426,4212.820313,4025.128174,4331.794922,4023.076904,4646.666504,4125.128418,3867.692383,4559.487305,3953.846191,3889.743652
4184.102539,4323.077148,4153.846191,4541.538574,4226.666504,4035.384521,4340,4022.05127,4652.307617,4127.179688,3870.769287,4552.820313,3962.05127,3893.333252
4181.538574,4317.94873,4153.846191,4538.974121,4224.102539,4032.307617,4337.436035,4014.871826,4640.512695,4131.794922,3856.923096,4554.871582,3954.358887,3891.281982
4178.974121,4306.666504,4158.974121,4534.871582,4215.897461,4023.076904,4327.692383,4006.666748,4631.794922,4132.307617,3848.718018,4554.871582,3948.205078,3889.743652
4185.128418,4311.282227,4167.692383,4541.025879,4216.922852,4017.94873,4318.974121,4001.538574,4631.282227,4124.102539,3856.923096,4553.846191,3947.692383,3894.358887
4182.563965,4312.307617,4163.077148,4536.922852,4212.307617,4013.333252,4317.436035,3992.307617,4623.077148,4111.282227,3854.358887,4553.846191,3938.461426,3891.794922
4175.897461,4299.487305,4152.820313,4522.05127,4200.512695,4012.307617,4318.461426,3989.230713,4618.461426,4097.94873,3837.435791,4556.410156,3929.230713,3883.589844
4181.025879,4297.94873,4154.871582,4526.153809,4196.922852,4018.461426,4319.487305,3997.94873,4627.179688,4105.641113,3844.615479,4554.358887,3940.512939,3883.589844
4187.692383,4312.820313,4155.897461,4540,4199.487305,4016.410156,4320,4003.076904,4637.94873,4136.922852,3863.589844,4543.077148,3963.076904,3892.307617
4183.589844,4310.769043,4150.769043,4536.922852,4197.436035,4009.743652,4324.102539,4009.230713,4637.94873,4138.461426,3854.871826,4544.102539,3959.487061,3892.307617
4183.077148,4305.641113,4153.846191,4531.282227,4206.153809,4016.410156,4334.358887,4026.153809,4638.461426,4114.871582,3841.025635,4556.922852,3945.128174,3884.615479
4189.743652,4320,4155.384766,4535.897461,4216.410156,4024.615479,4336.410156,4027.179443,4642.563965,4123.077148,3849.743652,4549.743652,3958.974365,3887.179443
4189.743652,4327.692383,4149.743652,4538.974121,4213.333496,4023.589844,4325.641113,4009.743652,4644.102539,4145.128418,3855.897461,4533.846191,3975.384521,3893.333252
4189.743652,4321.538574,4148.717773,4538.461426,4213.333496,4028.205078,4320.512695,3999.487061,4642.563965,4138.461426,3842.05127,4537.436035,3975.384521,3892.820557
4197.436035,4324.615234,4150.256348,4541.538574,4221.025879,4034.871826,4326.666504,3993.846191,4635.897461,4122.05127,3834.871826,4538.974121,3968.718018,3892.820557
4201.025879,4333.846191,4151.794922,4541.538574,4222.05127,4035.384521,4330.769043,3987.692383,4629.743652,4121.538574,3843.589844,4527.179688,3964.615479,3894.871826
4189.743652,4323.589844,4152.820313,4537.94873,4208.205078,4031.281982,4331.794922,3989.230713,4629.230957,4121.025879,3838.974365,4522.05127,3955.384521,3884.615479
4183.077148,4313.333496,4150.769043,4534.871582,4197.436035,4024.615479,4333.846191,4000.512939,4631.794922,4113.846191,3827.692383,4527.692383,3948.718018,3875.897461
4197.436035,4326.666504,4155.384766,4540,4208.717773,4020.512939,4329.230957,4007.179443,4633.846191,4121.538574,3846.666748,4537.436035,3956.923096,3889.230713
4213.333496,4341.025879,4167.692383,4545.128418,4216.922852,4020,4322.05127,4004.102539,4636.410156,4138.974121,3867.692383,4542.563965,3969.230713,3900
4212.820313,4336.410156,4170.769043,4541.538574,4205.641113,4021.025635,4324.615234,4007.179443,4638.974121,4140.512695,3863.076904,4542.563965,3979.487061,3898.974365
4206.153809,4327.179688,4160.512695,4538.461426,4201.538574,4028.718018,4332.820313,4015.897461,4641.025879,4135.897461,3847.692383,4540,3983.076904,3894.871826
4199.487305,4327.692383,4149.743652,4541.538574,4214.358887,4038.461426,4336.410156,4016.410156,4646.153809,4140.512695,3835.897461,4531.794922,3979.487061,3886.153809
4190.256348,4325.641113,4138.974121,4535.384766,4222.05127,4040,4334.358887,4011.794922,4648.717773,4135.384766,3837.94873,4521.025879,3976.923096,3877.435791
4188.205078,4318.974121,4136.410156,4527.179688,4227.692383,4036.410156,4332.307617,4011.794922,4645.128418,4120.512695,3846.153809,4516.410156,3985.128174,3875.897461
4198.461426,4320.512695,4148.717773,4530.769043,4233.333496,4036.923096,4330.769043,4011.794922,4644.615234,4115.384766,3847.692383,4525.128418,4001.538574,3885.641113
4206.153809,4327.179688,4160.512695,4537.436035,4229.743652,4035.384521,4326.153809,4008.718018,4645.128418,4106.153809,3846.666748,4537.94873,4020,3902.564209
4204.102539,4330.769043,4162.563965,4538.974121,4234.871582,4026.153809,4320.512695,4008.718018,4637.94873,4083.589844,3847.692383,4543.077148,4033.333252,3911.794922
4203.077148,4333.333496,4159.487305,4541.538574,4248.717773,4019.487061,4318.461426,4010.256348,4631.794922,4077.435791,3846.666748,4538.461426,4041.025635,3907.692383
4199.487305,4333.333496,4154.358887,4540,4246.153809,4018.461426,4323.077148,4013.333252,4636.410156,4082.05127,3847.179443,4536.922852,4050.256348,3907.692383
4190.256348,4328.205078,4153.333496,4536.410156,4243.077148,4024.615479,4329.230957,4021.025635,4644.102539,4074.871826,3851.794922,4538.461426,4064.102539,3914.358887
4185.128418,4325.128418,4150.256348,4535.384766,4259.487305,4033.333252,4329.743652,4018.974365,4638.974121,4071.794922,3850.769287,4529.743652,4075.384521,3912.307617
4182.05127,4322.563965,4141.538574,4526.666504,4265.641113,4037.435791,4324.615234,4005.641113,4631.794922,4077.94873,3847.692383,4519.487305,4075.897461,3906.153809
4182.563965,4317.94873,4143.589844,4519.487305,4255.384766,4041.025635,4322.05127,4006.666748,4643.589844,4074.358887,3845.128174,4524.615234,4076.923096,3907.179443
4190.769043,4324.615234,4151.282227,4525.641113,4264.102539,4044.102539,4324.615234,4024.615479,4661.538574,4073.333252,3842.05127,4531.282227,4088.718018,3910.769287
4193.333496,4329.230957,4148.717773,4527.692383,4267.692383,4038.974365,4318.461426,4029.743652,4664.615234,4084.615479,3832.820557,4524.102539,4088.718018,3902.05127
4183.589844,4315.384766,4146.153809,4518.974121,4247.179688,4027.692383,4309.743652,4030.769287,4662.05127,4088.718018,3831.794922,4523.589844,4076.410156,3890.256348
4184.615234,4307.692383,4151.794922,4519.487305,4240.512695,4026.666748,4317.94873,4048.205078,4667.179688,4081.025635,3846.153809,4536.410156,4082.564209,3897.435791
4198.461426,4315.897461,4154.871582,4522.563965,4251.282227,4029.230713,4327.179688,4062.05127,4670.256348,4076.923096,3855.384521,4540.512695,4097.436035,3911.794922
4200.512695,4322.05127,4154.871582,4523.077148,4254.871582,4027.692383,4320.512695,4051.794922,4665.128418,4084.102539,3848.718018,4535.384766,4092.307617,3909.230713
4198.461426,4327.179688,4161.538574,4531.282227,4260,4031.794922,4319.487305,4037.435791,4662.563965,4096.922852,3846.666748,4536.922852,4088.205078,3907.692383
4207.692383,4333.333496,4167.179688,4537.436035,4267.179688,4035.384521,4321.025879,4035.384521,4662.05127,4091.281982,3855.897461,4537.94873,4096.410156,3918.974365
4218.974121,4341.538574,4170.256348,4535.384766,4263.077148,4032.820557,4311.794922,4036.923096,4661.538574,4078.974365,3865.128174,4538.974121,4105.641113,3928.205078
4226.153809,4354.871582,4171.282227,4540.512695,4261.538574,4038.974365,4314.358887,4040,4667.179688,4091.281982,3866.153809,4550.769043,4113.333496,3929.743652
4216.922852,4353.333496,4161.538574,4537.94873,4261.538574,4045.128174,4323.077148,4038.974365,4672.307617,4104.615234,3858.974365,4550.256348,4109.230957,3925.641113
4205.641113,4340,4150.256348,4525.641113,4261.538574,4040,4316.922852,4037.435791,4673.846191,4103.589844,3866.153809,4536.410156,4109.743652,3922.564209
4214.358887,4346.153809,4154.871582,4526.666504,4269.743652,4033.846191,4311.282227,4036.410156,4674.871582,4110.769043,3888.718018,4536.922852,4130.769043,3931.281982
4216.922852,4348.717773,4156.410156,4527.692383,4262.563965,4029.230713,4310.256348,4026.153809,4665.128418,4109.230957,3877.94873,4536.410156,4130.769043,3933.846191
4195.897461,4328.205078,4140,4517.436035,4248.205078,4022.564209,4303.589844,4015.384521,4655.384766,4087.692383,3848.205078,4519.487305,4098.461426,3914.871826
4184.615234,4322.05127,4134.358887,4517.436035,4255.897461,4027.692383,4310.256348,4028.718018,4662.563965,4078.974365,3843.076904,4516.922852,4085.128174,3906.153809
4187.179688,4324.615234,4139.487305,4516.922852,4256.410156,4032.820557,4327.692383,4049.230713,4669.743652,4084.615479,3834.358887,4522.05127,4089.743652,3910.256348
4181.025879,4312.820313,4129.230957,4503.589844,4232.307617,4022.564209,4325.641113,4038.974365,4655.897461,4076.923096,3815.897461,4506.666504,4076.923096,3900.512939
4180.512695,4310.256348,4118.974121,4500,4229.743652,4018.974365,4318.974121,4020,4643.589844,4069.230713,3823.076904,4497.436035,4070.769287,3896.410156
4184.615234,4327.179688,4125.641113,4508.717773,4247.179688,4030.769287,4327.179688,4022.05127,4648.205078,4076.410156,3840,4504.102539,4087.179443,3908.718018
4185.128418,4335.384766,4134.871582,4508.205078,4249.230957,4036.410156,4329.743652,4027.692383,4657.94873,4089.743652,3843.589844,4505.128418,4097.436035,3912.307617
4194.358887,4338.974121,4135.897461,4508.205078,4251.282227,4036.410156,4315.897461,4031.281982,4665.128418,4101.538574,3845.128174,4509.743652,4100,3913.333252
4208.205078,4352.820313,4137.94873,4518.461426,4265.641113,4033.846191,4300,4033.333252,4670.256348,4107.179688,3851.794922,4521.025879,4113.846191,3926.153809
4214.871582,4365.641113,4146.666504,4527.179688,4265.641113,4028.718018,4295.897461,4031.281982,4672.307617,4108.205078,3860,4527.692383,4124.615234,3938.974365
4218.974121,4373.333496,4154.871582,4526.666504,4250.769043,4029.230713,4306.666504,4034.871826,4674.358887,4112.820313,3868.205078,4533.846191,4125.641113,3946.153809
4216.922852,4375.384766,4149.230957,4528.717773,4247.179688,4035.897461,4322.563965,4045.128174,4675.384766,4112.307617,3866.153809,4533.333496,4123.589844,3945.641113
4205.641113,4371.794922,4134.871582,4530.769043,4255.384766,4036.923096,4328.205078,4041.538574,4668.205078,4096.410156,3855.897461,4515.384766,4110.256348,3931.794922
4197.94873,4367.692383,4126.153809,4523.077148,4253.846191,4036.410156,4327.179688,4026.666748,4653.333496,4080.512939,3842.564209,4494.358887,4092.307617,3915.384521
4192.820313,4367.692383,4125.641113,4518.974121,4248.717773,4038.974365,4330.769043,4023.589844,4645.128418,4078.974365,3829.743652,4488.205078,4088.718018,3910.256348
4184.102539,4363.589844,4122.05127,4521.538574,4249.743652,4037.435791,4327.692383,4021.025635,4645.128418,4078.974365,3822.564209,4486.666504,4089.743652,3907.692383
4186.153809,4362.05127,4118.461426,4520.512695,4247.692383,4032.307617,4315.897461,4012.820557,4643.589844,4071.281982,3821.538574,4487.179688,4090.769287,3907.692383
4200.512695,4373.846191,4126.153809,4521.025879,4247.692383,4036.410156,4315.384766,4017.94873,4652.820313,4076.410156,3837.435791,4497.436035,4104.615234,3919.487061
4204.615234,4381.025879,4138.461426,4523.589844,4258.461426,4045.128174,4321.538574,4030.769287,4671.282227,4092.820557,3847.692383,4507.692383,4107.692383,3929.743652
4198.974121,4378.461426,4139.487305,4520.512695,4262.05127,4043.076904,4318.974121,4029.230713,4672.820313,4095.897461,3837.435791,4508.205078,4092.307617,3924.615479
4200.512695,4380,4134.358887,4518.461426,4252.820313,4037.435791,4311.794922,4020,4661.025879,4084.102539,3831.794922,4506.666504,4087.179443,3922.564209
4203.077148,4389.743652,4138.461426,4521.025879,4245.641113,4033.846191,4308.717773,4025.641113,4660.512695,4075.384521,3833.846191,4510.769043,4086.666748,3923.589844
4201.025879,4403.077148,4143.077148,4520.512695,4244.102539,4026.666748,4308.717773,4033.333252,4662.563965,4079.487061,3833.333252,4509.743652,4077.435791,3918.974365
4200.512695,4409.743652,4140.512695,4524.102539,4245.128418,4024.615479,4312.307617,4028.718018,4651.282227,4080,3826.153809,4508.205078,4072.307617,3917.435791
4202.05127,4415.897461,4140,4536.922852,4248.717773,4027.692383,4311.794922,4017.94873,4639.487305,4073.333252,3822.564209,4510.256348,4074.871826,3917.94873
4201.538574,4422.563965,4140.512695,4536.410156,4247.179688,4028.718018,4310.256348,4006.666748,4638.974121,4070.769287,3823.589844,4508.205078,4070.256348,3913.333252
4200.512695,4425.128418,4136.410156,4522.563965,4248.717773,4036.923096,4320,4006.153809,4646.153809,4074.871826,3822.564209,4505.128418,4067.179443,3911.281982
4200,4423.077148,4132.820313,4521.025879,4260.512695,4047.179443,4323.077148,4014.871826,4653.333496,4085.128174,3816.923096,4499.487305,4066.666748,3912.307617
